"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"356","India",,"0143","Cottonseed",2006,0.26,"0.26",,"Processing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.88,"0.88",,"Wholesale","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.38,"0.38",,"Drying","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.06,"0.06",,"Packaging","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.24,"0.24",,"Collection","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.88,"0.88",,"Storage","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.56,"0.56",,"Processing","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.86,"0.86",,"Cleaning, Winnowing","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.59,"0.59",,"Harvesting","Harvest",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"0143","Cottonseed",2006,0.11,"0.11",,"Storage","Storage",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01442","Mustard seed",2006,1.78,"1.78",,"Threshing","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,1.09,"1.09",,"Collection","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.26,"0.26",,"Processing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.78,"0.78",,"Storage","Storage",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01442","Mustard seed",2006,0.33,"0.33",,"Cleaning, Winnowing","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.37,"0.37",,"Wholesale","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.24,"0.24",,"Transportation","Transport",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01442","Mustard seed",2006,0.42,"0.42",,"Retailing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,4.54,"4.54",,"Harvesting","Harvest",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.23,"0.23",,"Drying","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.28,"0.28",,"Storage","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01442","Mustard seed",2006,0.21,"0.21",,"Packaging","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.12,"0.12",,"Storage","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.54,"0.54",,"Processing","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,2.22,"2.22",,"Farm","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.31,"0.31",,"Drying","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.24,"0.24",,"Retailing","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.89,"0.89",,"Wholesale","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,1.31,"1.31",,"Threshing","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.11,"0.11",,"Transportation","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,1.08,"1.08",,"Harvesting","Harvest",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.13,"0.13",,"Packaging","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.52,"0.52",,"Cleaning, Winnowing","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01445","Sunflower seed",2006,0.47,"0.47",,"Collection","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.47,"0.47",,"Harvesting","Harvest",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,1.06,"1.06",,"Threshing","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.33,"0.33",,"Wholesale","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.33,"0.33",,"Drying","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.08,"0.08",,"Packaging","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.52,"0.52",,"Processing","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.52,"0.52",,"Cleaning, Winnowing","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.62,"0.62",,"Farm","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.02,"0.02",,"Storage","Storage",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.73,"0.73",,"Collection","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01446","Safflower seed",2006,0.07,"0.07",,"Transportation","Farm",,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,0.17,"0.17",,"Transportation","Transport",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01460","Coconuts, in shell",2006,1.94,"1.94",,"Storage","Storage",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01460","Coconuts, in shell",2006,0.13,"0.13",,"Packaging","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,1.57,"1.57",,"Harvesting","Harvest",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,0.66,"0.66",,"Drying","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,0.22,"0.22",,"Collection","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,1.08,"1.08",,"Wholesale","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,2.09,"2.09",,"Retailing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,0.21,"0.21",,"Storage","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,1.36,"1.36",,"Grading, Sorting","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01460","Coconuts, in shell",2006,1.37,"1.37",,"Processing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,3.18,"3.18",,"Harvesting","Harvest",,,,"Literature Review","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,2.23,"2.23",,"Grading, Sorting","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,0.43,"0.43",,"Processing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,3.18,"3.18",,"Harvesting","Harvest",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,3.87,"3.87",,"Wholesale","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,3.88,"3.88",,"Storage","Storage",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01510","Potatoes",2006,0.54,"0.54",,"Transportation","Transport",,"","","Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",""
"356","India",,"01510","Potatoes",2006,0.69,"0.69",,"Collection","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,0.1,"0.1",,"Packaging","Farm",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,1.36,"1.36",,"Storage","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2006,2.41,"2.41",,"Retailing","Storage",,,,"Survey","ICAR - S.K. Nanda, P.K. Vishwakarma","https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India",
"356","India",,"01510","Potatoes",2004,29.4,"29.4",,,"Post-harvest",,"","","Literature Review","Kumar et al, 2004","http://ucanr.edu/datastoreFiles/234-1847.pdf",""
"356","India",,"01510","Potatoes",2003,9.5,"9.5",,,"Retail",,,,"Literature Review","Pandyet al, 2003","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01510","Potatoes",2003,12.8,"12.8",,,"Farm",,,,"Literature Review","Pandyet al, 2003","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01510","Potatoes",2003,12.4,"12.4",,,"Wholesale",,,,"Literature Review","Pandyet al, 2003","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01510","Potatoes",1999,19.8,"19.8",,,"Farm",,"","","Literature Review","Gauraha, 1999","http://ucanr.edu/datastoreFiles/234-1847.pdf","Sourced from Gauraha, 1999"
"356","India",,"01510","Potatoes",1993,18,"18",,,"Farm",,"","","Literature Review","Roy, 1993","http://ucanr.edu/datastoreFiles/234-1847.pdf","Sourced from Roy, 1993"
"356","India",,"01510","Potatoes",1991,5,"5",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"360","Indonesia",,"01510","Potatoes",1991,17,"17",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"364","Iran (Islamic Republic of)",,"01510","Potatoes",2001,19.75,"18.5 - 21%",,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation","Whole supply chain",,"","","Literature Review","Asian Productivity Organization and Food and Agriculture Organization of the United Nations",,""
"364","Iran (Islamic Republic of)",,"01510","Potatoes",1991,6,"6",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"408","Democratic People's Republic of Korea",,"01510","Potatoes",1991,10,"10",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"434","Libya",,"01510","Potatoes",1985,13.8,"13.8%",,"Farm","Farm",,"","","Literature Review","Elhadi M. Yahia (2005), status of the postharvest sector in the maghreb sub-region general introduction",," Reference has been generated automatically"
"434","Libya",,"01510","Potatoes",1985,11.4,"11.4%",,"Marketing","Market",,"","","Literature Review","Elhadi M. Yahia (2005), status of the postharvest sector in the maghreb sub-region general introduction",," Reference has been generated automatically"
"434","Libya",,"01510","Potatoes",1985,25.7,"25.7%",,"Consumption","Households",,"","","Literature Review","Elhadi M. Yahia (2005), status of the postharvest sector in the maghreb sub-region general introduction",," Reference has been generated automatically"
"450","Madagascar",,"01510","Potatoes",1991,11,"11",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"454","Malawi",,"01510","Potatoes",1991,12,"12",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"48","Bahrain",,"01510","Potatoes",2005,25,"10.0-40",,,"Whole supply chain",,"","","Literature Review","Yahia 2005","http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf","Sourced from Yahia 2005"
"484","Mexico",,"01510","Potatoes",1991,10,"10",,,"Whole supply chain",,,,"No Data Collection Specified","CIP. FAO, 1995.","http://www.fao.org/3/a-ax440e.pdf",
"50","Bangladesh",,"01510","Potatoes",2009,0.51,"0.51",,,"Farm",,"Physical Losses From Harvest To Sale Including Storage",,"Survey",,,
"50","Bangladesh","Jessore","01510","Potatoes",2009,4.43,"4.43%","725kg","Storage","Storage",,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,3.54,"3.54%",,"Processing","Processing","Traditional storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,8.37,"8.37%","584.69kg","Storage","Storage",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,23.29,"23.29%",,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation","Whole supply chain","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,0.84,"0.84%","58.68kg","Curing","Farm",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,3.23,"3.23%","11kg","Retailing","Retail",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,23.43,"23.43%",,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation","Whole supply chain","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,3.43,"3.43%",,"Processing","Processing","Traditional storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,1.48,"1.48%","171.0kg",,"Trader",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,2.19,"2.19%","707.0kg","Retailing","Retail","Big trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Thakurgaon","01510","Potatoes",2009,2.15,"2.15%","348.7kg","Retailing","Retail","Big trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Bogra","01510","Potatoes",2009,22.88,"22.88%",,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation","Whole supply chain","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Bogra","01510","Potatoes",2009,3.04,"3.04%",,"Processing","Processing","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Thakurgaon","01510","Potatoes",2009,1.75,"1.75%","212.0kg",,"Trader",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,1.69,"1.69%","118.06kg","Sorting","Farm",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,2.94,"2.94%","656.0kg","Wholesale","Wholesale",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,3.31,"3.31%","322kg","Storage","Storage",,"This loss comprised the weight loss (57%), spoilage loss (34%) and other loss (9%) caused due to sprouting, shrinkage, cold injury etc",,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,1.38,"1.38%","158.0kg",,"Trader",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,0.61,"0.61%","188.30kg","Curing","Farm",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,1.27,"1.27%","196.87kg","Sorting","Farm",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,3.3,"3.30%","22kg","Retailing","Retail",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,6.23,"6.23%","1735.38kg","Harvesting","Harvest",,"Insect damage, rotten loss, remain in the soil, cutting loss",,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,22.35,"22.35%",,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation","Whole supply chain","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Thakurgaon","01510","Potatoes",2009,3.13,"3.13%",,"Processing","Processing","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,7.18,"7.18%","2526.07kg","Storage","Storage",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,5.1,"5.10%","5.10kg","Consumption","Food Services",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Jessore","01510","Potatoes",2009,2.62,"2.62%","518.2kg","Retailing","Retail","Big trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Bogra","01510","Potatoes",2009,2.2,"2.20%","8.4kg","Retailing","Retail","Small trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Comilla","01510","Potatoes",2009,3.01,"3.01%","16.0kg","Retailing","Retail","Small trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,2.4,"2.40%","0.09kg","Consumption","Households",,,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Munshigonj","01510","Potatoes",2009,3.2,"3.2%",,"Processing","Processing","Cold storage method",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Bogra","01510","Potatoes",2009,5.34,"5.34%","539.57kg","Harvesting","Harvest",,"Insect damage, rotten loss, remain in the soil, cutting loss",,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
"50","Bangladesh","Rajshahi","01510","Potatoes",2009,2.46,"2.46%","10.8kg","Retailing","Retail","Small trader",,,"Survey","Md. Ayub Hossain and A. Monayem Miah (2009)",,
