m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
231,Ethiopia,Southern Region,0112,Maize (corn),1998,3.3,3.3,,,Trader,,"storage loss in order of importance are moisture, rodents and spillage",,Expert Opinion,(Dessalegn et al 1998).,http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0112,Maize (corn),1998,5.0,4.0-6 %,,,Whole supply chain,,"There was considerable variation in the levels ofloss between crops. In wheat and  barley they were very low (around 1 %). These crops are typically grown at the higher  altitudes, where insect activity is low and storage periods are short (3-4 months).  Sorghum and maize suffered higher losses (4-6%). However, it was demonstrated  that correct application of storage insecticides achieved a significant reduction of  losses in maize (to 0.5%). Losses in beans were very variable (<1%- 15%).",,Expert Opinion,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,Southern Region,0112,Maize (corn),1998,10.1,10.1 %,,,Storage,,"The main causes of storage loss in order of importance are moisture , rodents and spillage ( Dessalegn et a ! 1998 ) . The loss due to moisture', ""in bulk .    early onset of mould damage may be unusual , in view of the rain at harvest and the subsequent difficulties that many farmers faced in drying their grain this season . Mould damage is regarded by local farmers as more of an inconvenience than', 'grain this season . Mould damage is regarded by local farmers as more of an inconvenience than a loss , since all the grain will be used for food or for brewing after washing to remove visible',","A loss assessment survey was conducted in the major cereal and pulse crop producing  areas of Arrillara, Oromiya and Southern Regions. Cereal production was adversely  affected by an unusual rainfall pattern this season. Shortage of rain during the  growing period resulted in some crop failure or reduced yields, and heavy  unseasonable rai11 at crop matw-ity led to problems at harvest &J.d fw-ther crop losses.  This had implications for the loss assessment exercise. In selecting sample areas,  consideration had to be given to identifying those that were less severely affected and  where grain was expected to be stored for several months, as well as trying to ensure  reasonable coverage ofthe crops under study.  Group and individual farmer interviews were conducted at the start, to identify postharvest constraints and to assess their importance in relation to the constraints in the  total agricultural system. Insect infestation in storage was identified as an important  problem. A common coping strategy is for farmers to sell grain early in order to  avoid high losses and then to buy grain later as required. Pressure to fmd cash (to pay  taxes and loans) as well as the fear of insect infestation during storage were the main  reasons given by farmers for selling grain soon after harvest. Early sales at low prices  removes an opportunity for farmers to add value to their production by selling at  higher prices later in the season or for increasing household food security through  retention of more grain on the farm.  Farmers' stores were sampled on two occasions, first within the first month of storage  and again later in the season. Questionnaires were used to collect information on the  history of the grain, details of storage methods and patterns of removal and grain use.  Samples were analysed to determine loss caused by insects and mould damage using a  'count and weigh' technique, but also taking account of farmers' practices in dealing  with damaged grain. The loss recorded in samples was related to the pattern of grain  use to derive a cumulative figure of loss over the season.",Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Southern Region,0112,Maize (corn),1998,3.3,3.3,,,Trader,,"storage loss in order of importance are moisture, rodents and spillage",,Expert Opinion,(Dessalegn et al 1998).,http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0112,Maize (corn),1998,6.5,4.0-9 %,"5,174 t -98,314 t",,Storage,,"Storage loss ( 4%) 98,314 t  Traders (4%) Traders   Storage loss (9%) 584,347 t  Farms (4.5%) Farmers",,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,,0112,Maize (corn),1998,0.5,0.5,,Storage,Storage,Use of insecticides,"There was considerable variation in the levels ofloss between crops. In wheat and  barley they were very low (around 1 %). These crops are typically grown at the higher  altitudes, where insect activity is low and storage periods are short (3-4 months).  Sorghum and maize suffered higher losses (4-6%). However, it was demonstrated  that correct application of storage insecticides achieved a significant reduction of  losses in maize (to 0.5%). Losses in beans were very variable (<1%- 15%).",,Expert Opinion,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0112,Maize (corn),1998,8.005,.01-16,,,Transport,,,,Expert Opinion,(Dessalegn et al 1998).,http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,Oromiya Region,0112,Maize (corn),1998,12.6,12.6%,,,Storage,,"Table 3: Storage losses (%) by crop In Amltara, Oromyla and Southern Regions of Ethiopia",,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Amhara Region,0112,Maize (corn),1998,9.1,9.1,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Amhara Region,0114,Sorghum,1998,13.8,13.8 %,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,Southern Region,0114,Sorghum,1998,1.9,1.9,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Oromiya Region,0114,Sorghum,1998,4.5,4.5 %,,,Storage,,,"A loss assessment survey was conducted in the major cereal and pulse crop producing  areas of Arrillara, Oromiya and Southern Regions. Cereal production was adversely  affected by an unusual rainfall pattern this season. Shortage of rain during the  growing period resulted in some crop failure or reduced yields, and heavy  unseasonable rai11 at crop matw-ity led to problems at harvest &J.d fw-ther crop losses.  This had implications for the loss assessment exercise. In selecting sample areas,  consideration had to be given to identifying those that were less severely affected and  where grain was expected to be stored for several months, as well as trying to ensure  reasonable coverage ofthe crops under study.  Group and individual farmer interviews were conducted at the start, to identify postharvest constraints and to assess their importance in relation to the constraints in the  total agricultural system. Insect infestation in storage was identified as an important  problem. A common coping strategy is for farmers to sell grain early in order to  avoid high losses and then to buy grain later as required. Pressure to fmd cash (to pay  taxes and loans) as well as the fear of insect infestation during storage were the main  reasons given by farmers for selling grain soon after harvest. Early sales at low prices  removes an opportunity for farmers to add value to their production by selling at  higher prices later in the season or for increasing household food security through  retention of more grain on the farm.  Farmers' stores were sampled on two occasions, first within the first month of storage  and again later in the season. Questionnaires were used to collect information on the  history of the grain, details of storage methods and patterns of removal and grain use.  Samples were analysed to determine loss caused by insects and mould damage using a  'count and weigh' technique, but also taking account of farmers' practices in dealing  with damaged grain. The loss recorded in samples was related to the pattern of grain  use to derive a cumulative figure of loss over the season.",Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,,0114,Sorghum,1998,5.0,4.0-6 %,,Storage,Storage,,"There was considerable variation in the levels ofloss between crops. In wheat and  barley they were very low (around 1 %). These crops are typically grown at the higher  altitudes, where insect activity is low and storage periods are short (3-4 months).  Sorghum and maize suffered higher losses (4-6%). However, it was demonstrated  that correct application of storage insecticides achieved a significant reduction of  losses in maize (to 0.5%). Losses in beans were very variable (<1%- 15%).",,Expert Opinion,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0115,Barley,1998,1.0,1,,,Whole supply chain,,"There was considerable variation in the levels ofloss between crops. In wheat and  barley they were very low (around 1 %). These crops are typically grown at the higher  altitudes, where insect activity is low and storage periods are short (3-4 months).  Sorghum and maize suffered higher losses (4-6%). However, it was demonstrated  that correct application of storage insecticides achieved a significant reduction of  losses in maize (to 0.5%). Losses in beans were very variable (<1%- 15%).",,Expert Opinion,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0115,Barley,1998,2.0,2 %,"2,640 t -50,160 t",,Transport,,"The main causes of storage loss in order of importance are moisture , rodents and spillage ( Dessalegn et a ! 1998 ) . The loss due to moisture', ""in bulk .    early onset of mould damage may be unusual , in view of the rain at harvest and the subsequent difficulties that many farmers faced in drying their grain this season . Mould damage is regarded by local farmers as more of an inconvenience than', 'grain this season . Mould damage is regarded by local farmers as more of an inconvenience than a loss , since all the grain will be used for food or for brewing after washing to remove visible',","A loss assessment survey was conducted in the major cereal and pulse crop producing  areas of Arrillara, Oromiya and Southern Regions. Cereal production was adversely  affected by an unusual rainfall pattern this season. Shortage of rain during the  growing period resulted in some crop failure or reduced yields, and heavy  unseasonable rai11 at crop matw-ity led to problems at harvest &J.d fw-ther crop losses.  This had implications for the loss assessment exercise. In selecting sample areas,  consideration had to be given to identifying those that were less severely affected and  where grain was expected to be stored for several months, as well as trying to ensure  reasonable coverage ofthe crops under study.  Group and individual farmer interviews were conducted at the start, to identify postharvest constraints and to assess their importance in relation to the constraints in the  total agricultural system. Insect infestation in storage was identified as an important  problem. A common coping strategy is for farmers to sell grain early in order to  avoid high losses and then to buy grain later as required. Pressure to fmd cash (to pay  taxes and loans) as well as the fear of insect infestation during storage were the main  reasons given by farmers for selling grain soon after harvest. Early sales at low prices  removes an opportunity for farmers to add value to their production by selling at  higher prices later in the season or for increasing household food security through  retention of more grain on the farm.  Farmers' stores were sampled on two occasions, first within the first month of storage  and again later in the season. Questionnaires were used to collect information on the  history of the grain, details of storage methods and patterns of removal and grain use.  Samples were analysed to determine loss caused by insects and mould damage using a  'count and weigh' technique, but also taking account of farmers' practices in dealing  with damaged grain. The loss recorded in samples was related to the pattern of grain  use to derive a cumulative figure of loss over the season.",Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"Losses in other parts of the post-harvest system are briefly reviewed and an estimate  of 11% for overall losses in grai.tJ. crops is derived (table S 1 ). Viewed in the context  of an annual average grain production of 9.5 million tonnes, this is equivalent to just  over 1 million tonnes. The figure corresponds closely with Loerbroks' earlier  estimate. Loerbroks gave no guidance on where best to intervene to reduce losses.  The figures obtained here show that on-farm storage losses may account for over half  the post-harvest losses. Currently, emphasis is being given on improving food  security through increased crop production using improved seed and fertiliser. The  new high-yielding varieties of grains being promoted are more susceptible to pest  attack after harvest and storage losses can be expected to increase further. Postharvest improvement programmes that target peasant farmer storage can therefore be  expected to achieve a significant impact in reducing losses, increasing farm incomes  and improving household food security."
231,Ethiopia,Oromiya Region,0115,Barley,1998,0.1,0.1%,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,0115,Barley,1998,3.0,3 %,"4,524 t -278,374 t","Harvesting, Threshing",Harvest,,"The main causes of storage loss in order of importance are moisture , rodents and spillage ( Dessalegn et a ! 1998 ) . The loss due to moisture', ""in bulk .    early onset of mould damage may be unusual , in view of the rain at harvest and the subsequent difficulties that many farmers faced in drying their grain this season . Mould damage is regarded by local farmers as more of an inconvenience than', 'grain this season . Mould damage is regarded by local farmers as more of an inconvenience than a loss , since all the grain will be used for food or for brewing after washing to remove visible',","A loss assessment survey was conducted in the major cereal and pulse crop producing  areas of Arrillara, Oromiya and Southern Regions. Cereal production was adversely  affected by an unusual rainfall pattern this season. Shortage of rain during the  growing period resulted in some crop failure or reduced yields, and heavy  unseasonable rai11 at crop matw-ity led to problems at harvest &J.d fw-ther crop losses.  This had implications for the loss assessment exercise. In selecting sample areas,  consideration had to be given to identifying those that were less severely affected and  where grain was expected to be stored for several months, as well as trying to ensure  reasonable coverage ofthe crops under study.  Group and individual farmer interviews were conducted at the start, to identify postharvest constraints and to assess their importance in relation to the constraints in the  total agricultural system. Insect infestation in storage was identified as an important  problem. A common coping strategy is for farmers to sell grain early in order to  avoid high losses and then to buy grain later as required. Pressure to fmd cash (to pay  taxes and loans) as well as the fear of insect infestation during storage were the main  reasons given by farmers for selling grain soon after harvest. Early sales at low prices  removes an opportunity for farmers to add value to their production by selling at  higher prices later in the season or for increasing household food security through  retention of more grain on the farm.  Farmers' stores were sampled on two occasions, first within the first month of storage  and again later in the season. Questionnaires were used to collect information on the  history of the grain, details of storage methods and patterns of removal and grain use.  Samples were analysed to determine loss caused by insects and mould damage using a  'count and weigh' technique, but also taking account of farmers' practices in dealing  with damaged grain. The loss recorded in samples was related to the pattern of grain  use to derive a cumulative figure of loss over the season.",Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Amhara Region,0115,Barley,1998,2.4,2.4,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"Types of storage considered  (a) cribs or platforms for storage of  cob maize and unthreshed sorghum; (b) outdoor containers made from mud plaster,  or baskets, with thatched roof and usually raised off the ground on stones or a  wooden platform (gotera); (c) mud-plaster bins kept inside the house (gota); and (d)  Wlderground pits."
231,Ethiopia,Amhara Region,01701,"Beans, dry",1998,17.7,17.7 %,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,Oromiya Region,01701,"Beans, dry",1998,17.9,17.9 %,,,Storage,,,,Survey,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,"""2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss for t ' eff ranges from 1.5 % for grain stored for up to two moths and 4.2 % for grain stored for more than a year . The main causes of storage loss in order of importance"", 'more than a year       Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However ,"", ""to 6 months . Bag storage is common although some traders store in bulk . Weight losses during storage are variable and have been estimated to be 3.3 % for maize , 2.1 % for wheat and 2.4 % for t ' eff . However , losses vary with length of storage and it is estimated that loss"", 'storage insecticides are rarely available outside the major towns .     'The project found that significant reductions in the loss caused by insects can be achieved through use of insecticides ( losses recorded in untreated and treated maize were 5.5 % and 0.4 % respectively ) and that farmers will store treated grain for longer periods to benefit from seasonal price rises ."
231,Ethiopia,,01701,"Beans, dry",1998,8.0,1.0-15%,,,Whole supply chain,,"There was considerable variation in the levels ofloss between crops. In wheat and  barley they were very low (around 1 %). These crops are typically grown at the higher  altitudes, where insect activity is low and storage periods are short (3-4 months).  Sorghum and maize suffered higher losses (4-6%). However, it was demonstrated  that correct application of storage insecticides achieved a significant reduction of  losses in maize (to 0.5%). Losses in beans were very variable (<1%- 15%).",,Expert Opinion,"Boxall, Robin; Doc-0205.pdf",http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
231,Ethiopia,,01701,"Beans, dry",1994,38.0,38,,,Storage,,,,Literature Review,"Negasi, F. (1994). Studies on the economic importance and control of bean bruchids in haricot bean. pp. 103. M.Sc. Thesis, Alemaya Univ. Agric., Alemaya, Ethiopia",http://www.fao.org/3/a-av015e.pdf,
231,Ethiopia,,01212,Cabbages,1991,1.1,1.1,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01229,Cantaloupes and other melons,1991,16.7,16.7,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01234,Tomatoes,1991,19.4,19.4,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01243,"Broad beans and horse beans, green",1991,2.2,2.2,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01251,Carrots and turnips,1991,1.1,1.1,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01253.01,"Onions and shallots, green",1991,10.7,10.7,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01312,Bananas,1991,8.1,8.1,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01316,"Mangoes, guavas and mangosteens",1991,26.3,26.3,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01316,"Mangoes, guavas and mangosteens",1991,49.2,49.2,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01317,Papayas,1991,11.5,11.5,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01318,Pineapples,1991,28.2,28.2,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01321,Pomelos and grapefruits,1991,1.9,1.9,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01322,Lemons and limes,1991,1.3,1.3,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01323,Oranges,1991,9.0,9,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01324,"Tangerines, mandarins, clementines",1991,17.4,17.4,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01330,Grapes,1991,4.3,4.3,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01510,Potatoes,1991,6.0,6,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01530,Sweet potatoes,1991,2.9,2.9,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1991,2.7,2.7,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,01651,"Pepper (<i>Piper</i> spp.), raw",1991,2.0,2,,,Whole supply chain,,,,Literature Review,Tadesse 1991,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,
231,Ethiopia,,0112,Maize (corn),1986,6.5,6.5,,,Whole supply chain,,,,Survey,Kidane and Habteyes (1986),http://gala.gre.ac.uk/10758/1/Doc-0205.pdf,
232,Eritrea,,0111,Wheat,2010,4.43,4.43,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0111,Wheat,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0111,Wheat,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0111,Wheat,2010,3.1,3.1,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0112,Maize (corn),2010,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0112,Maize (corn),2010,2.42,2.42,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0112,Maize (corn),2010,4.28,4.28,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0112,Maize (corn),2010,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0112,Maize (corn),2010,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0114,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
232,Eritrea,,0114,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
