"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"288","Ghana",,"01706","Cow peas, dry",2010,10.6,"8.7-12.5",,,"Storage",,,,"Controlled Experiment","Baidoo et al., (2010)","https://www.researchgate.net/publication/285594317_Postharvest_losses_in_Africa_-_Analytical_review_and_synthesis_the_case_of_Ghana",
"288","Ghana",,"01234","Tomatoes",2010,22.5,"22.5",,,"Retail",,"At Retail Sold At Discounted Price",,"Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana",,"01234","Tomatoes",2010,50.5,"50.5",,,"Farm",,,,"Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana",,"01234","Tomatoes",2010,35.5,"35.5",,,"Wholesale",,"At Wholesale",,"Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana","Site: Kumasi & Tamale.","01239.01","Okra",2010,6.3,"6.3",,,"Retail",,"At Retail Sold At Discounted Price","","Literature Review","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Adopted from Kitinoja (2010)"
"288","Ghana","Site: Kumasi & Tamale.","01239.01","Okra",2010,4.5,"4.5",,"Wholesale","Wholesale",,"At Wholesale","","Literature Review","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",""
"288","Ghana","Site: Kumasi & Tamale.","01239.01","Okra",2010,17,"6.0-28",,,"Farm",,,,"Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana","Site: Kumasi & Tamale.","01239.01","Okra",2010,0.34,"0.34",,,"Farm",,,,"Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana",,"01316","Mangoes, guavas and mangosteens",2010,1.5,"0 -  3",,"Assembling, Farm","Farm",,,,,"Egyir et al. (2008)","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Not found"
"288","Ghana","? Sites: coastal and transition ecological zones of Ghana","01316","Mangoes, guavas and mangosteens",2010,3,"0 - 6",,"Harvesting","Harvest",,,,,"Egyir et al. (2008)","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Not found"
"288","Ghana","Kumasi & tamale.","01316","Mangoes, guavas and mangosteens",2010,10,"10",,,"Wholesale",,"At Wholesale","10","Case Study","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",
"288","Ghana",,"01316","Mangoes, guavas and mangosteens",2010,2.5,"0 -  5",,"Storage","Storage",,,,,"Egyir et al. (2008)","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Not found"
"288","Ghana",,"01316","Mangoes, guavas and mangosteens",2010,3.5,"0 -  7",,"Packaging","Processing",,,,,"Egyir et al. (2008)","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Not found"
"288","Ghana",,"01316","Mangoes, guavas and mangosteens",2010,5,"5",,"Grading, Sorting","Processing",,,,,"Egyir et al. (2008)","http://www.sciencedirect.com/science/article/pii/S0305750X14002307","Not found"
"288","Ghana","Kumasi & tamale.","01316","Mangoes, guavas and mangosteens",2010,6,"6",,"Farm","Farm",,"","10","Literature Review","Kitinoja","http://www.sciencedirect.com/science/article/pii/S0305750X14002307",""
"31","Azerbaijan",,"0112","Maize (corn)",2010,3.66,"3.66%","4980",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"31","Azerbaijan",,"0113","Rice",2010,3.03,"3.03%","156",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"31","Azerbaijan",,"01221","Watermelons",2010,8.67,"8.67%","28513",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"31","Azerbaijan",,"01510","Potatoes",2010,0.98,"0.98%","9364",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"0113","Rice",2010,3.4,"3.4%","1088",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"0114","Sorghum",2010,3.6,"3.6%","1706",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,10,"10%","5007",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01234","Tomatoes",2010,11.8,"11.8%","35502",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01253.02","Onions and shallots, dry (excluding dehydrated)",2010,9,"9%","10955",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01311","Avocados",2010,20,"20%","18857",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01318","Pineapples",2010,20,"20%","46857",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01701","Beans, dry",2010,15.4,"15.4%","30242",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"01802","Sugar cane",2010,1,"1%","223138",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"320","Guatemala",,"22241.01","Butter of Cow Milk",2010,5.5,"5.5%","205",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"324","Guinea",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0112","Maize (corn)",2010,2.36,"2.36",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0112","Maize (corn)",2010,5.26,"5.26",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0113","Rice",2010,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0114","Sorghum",2010,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0114","Sorghum",2010,2.17,"2.17",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0114","Sorghum",2010,2.69,"2.69",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"0114","Sorghum",2010,3.6,"3.6",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"01193","Fonio",2010,3.5,"3.5",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"01193","Fonio",2010,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"01193","Fonio",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"01193","Fonio",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"324","Guinea",,"01193","Fonio",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"332","Haiti",,"01316","Mangoes, guavas and mangosteens",2010,50,"50",,"Grading, Sorting","Farm",,"Rejected Fruits Could Be Immature, Over Ripe, Bruised Or Fly Infested, With A Low Chance Of Commercializationthey'Re Also Picked And Then Sorted For Marketability, An Un Measured Percent Also Stays In The Fsc As Animal Feed",,,"CRS/ CIAT","https://www.crs.org/sites/default/files/tools-research/assessment-of-haitian-mango-value-chain.pdf",
"332","Haiti",,"01316","Mangoes, guavas and mangosteens",2010,50,"50",,"Grading, Sorting","Farm",,"Rejected Fruits Could Be Immature, Over Ripe, Bruised Or Fly Infested, With A Low Chance Of Commercializationthey'Re Also Picked And Then Sorted For Marketability, An Un Measured Percent Also Stays In The Fsc As Animal Feed",,"Survey","CRS/ CIAT","https://www.crs.org/sites/default/files/tools-research/assessment-of-haitian-mango-value-chain.pdf",
"348","Hungary",,"0111","Wheat",2010,1.95,"1.95%","72872",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"0112","Maize (corn)",2010,2.78,"2.78%","194416",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"0113","Rice",2010,1.04,"1.04%","61",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"0116","Rye",2010,1.56,"1.56%","1220",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"0117","Oats",2010,1.1,"1.1%","1294",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"0141","Soya beans",2010,0.14,"0.14%","121",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"01443","Rapeseed or colza seed",2010,0.31,"0.31%","1647",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"01445","Sunflower seed",2010,1.15,"1.15%","11172",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"348","Hungary",,"01510","Potatoes",2010,4.23,"4.23%","18600",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"356","India",,"01213","Cauliflowers and broccoli",2010,35.5,"31-40",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01232","Cucumbers and gherkins",2010,15,"10.0-20",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01232","Cucumbers and gherkins",2010,5.4,"3.8-7",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01232","Cucumbers and gherkins",2010,8.6,"4.5-12.7",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01232","Cucumbers and gherkins",2010,7.1,"5-9.2",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01233","Eggplants (aubergines)",2010,10.75,"7.5-14",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01233","Eggplants (aubergines)",2010,62.5,"45-80",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01233","Eggplants (aubergines)",2010,12.8,"6-19.6",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01233","Eggplants (aubergines)",2010,7.1,"4.2-10",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,12.45,"8.5-16.4",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,11.88,"10.3-13.46",,,"Transport",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,9.435,"8.18-10.69",,,"Storage",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,17.5,"15-20",,,"Farm",,"rough handling, the effects of high ambient temperatures and poor quality  package","","Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",""
"356","India",,"01234","Tomatoes",2010,7.5,"5.0-10",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,4.195,"3.64-4.75",,,"Harvest",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,11.05,"7-15.1",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01234","Tomatoes",2010,4.74,"3.94-5.54",,,"Farm",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,10.55,"2.6-18.5",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,4.5,"2.0-7",,"Handling","Farm",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,3.5,"2.0-5",,,"Retail",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,19.75,"10.5-29",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,4,"3.0-5",,,"Storage",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,8.3,"6.6-10",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,4.25,"1.5-7",,,"Transport",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,4.95,"2-7.9",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01239.01","Okra",2010,3.5,"2.0-5",,,"Harvest",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01253.01","Onions and shallots, green",2010,27.5,"23-32",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01312","Bananas",2010,28.5,"26-31",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,24.75,"18.5-31",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,27.5,"25-30",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,5.75,"5-6.5",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,8.3,"7.1-9.5",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,6.95,"6-7.9",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01316","Mangoes, guavas and mangosteens",2010,7.5,"5.0-10",,,"Transport",,,,"Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01319","Other tropical and subtropical fruits, n.e.c.",2010,9.4,"8.7-10.1",,,"Retail",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01319","Other tropical and subtropical fruits, n.e.c.",2010,11.25,"8.5-14",,,"Farm",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01319","Other tropical and subtropical fruits, n.e.c.",2010,8.2,"5-11.4",,,"Wholesale",,"Decay, Mechanic Damage, Sorting","10","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01319","Other tropical and subtropical fruits, n.e.c.",2010,40,"32-48",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"356","India",,"01510","Potatoes",2010,23.5,"19-28",,,"Harvest",,,,"Case Study","Kitinoja","http://ucanr.edu/datastoreFiles/234-1847.pdf",
"360","Indonesia",,"01354","Strawberries",2010,30,"30%",,,"Post-harvest",,"due to poor quality No use of maturity indices Lack of knowledge Issues with access to credit","50 faculty/extension agents 11,000 farmers","Case Study",,"http://ucanr.edu/datastoreFiles/234-1847.pdf",""
"364","Iran (Islamic Republic of)","North Eastern","0111","Wheat",2010,0.15,"0.15%",,"Storage","Storage",,,,"Survey","Abdollah Taherzadeh and Seyed Saeid Hojjat (2013)",,"Expanded from loss factor 21596 based on the period_years."
"364","Iran (Islamic Republic of)","North Eastern","0111","Wheat",2010,0.35,"0.35%",,"Harvesting","Harvest",,,,"Survey","Abdollah Taherzadeh and Seyed Saeid Hojjat (2013)",,"Expanded from loss factor 21594 based on the period_years."
"364","Iran (Islamic Republic of)","North Eastern","0111","Wheat",2010,1.24,"1.24%",,"Threshing","Farm",,,,"Survey","Abdollah Taherzadeh and Seyed Saeid Hojjat (2013)",,"Expanded from loss factor 21595 based on the period_years."
"372","Ireland",,"0111","Wheat",2010,3.29,"3.29%","22000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"372","Ireland",,"0115","Barley",2010,2.37,"2.37%","29000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"372","Ireland",,"0117","Oats",2010,2.03,"2.03%","3000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"376","Israel",,"23520","Refined sugar",2010,2.29,"2.29%","8560",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"384","Côte d'Ivoire",,"0112","Maize (corn)",2010,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2010,5.25,"5.25",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2010,1.32,"1.32",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2010,2.36,"2.36",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2010,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0113","Rice",2010,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0113","Rice",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0113","Rice",2010,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0113","Rice",2010,4.4,"4.4",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0113","Rice",2010,3.14,"3.14",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0114","Sorghum",2010,3.6,"3.6",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0114","Sorghum",2010,2.69,"2.69",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0114","Sorghum",2010,2.17,"2.17",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0114","Sorghum",2010,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0118","Millet",2010,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0118","Millet",2010,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0118","Millet",2010,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0118","Millet",2010,1.18,"1.18",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"384","Côte d'Ivoire",,"0118","Millet",2010,2,"2",,"Shelling, Threshing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc",
"392","Japan",,"0111","Wheat",2010,2.75,"2.75%","166000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"0112","Maize (corn)",2010,0.02,"0.02%","3000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"0141","Soya beans",2010,1.98,"1.98%","73000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"01510","Potatoes",2010,8.69,"8.69%","199000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"01530","Sweet potatoes",2010,2.66,"2.66%","23000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"21111.01","Meat of cattle, fresh or chilled",2010,4.66,"4.66%","24000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"21113.01","Meat of pig, fresh or chilled",2010,3.71,"3.71%","48000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"23162","Husked rice",2010,2.01,"2.01%","172000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"392","Japan",,"23520","Refined sugar",2010,1.06,"1.06%","19000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"398","Kazakhstan",,"01445","Sunflower seed",2010,2.8,"2.8%","9200",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"398","Kazakhstan",,"01510","Potatoes",2010,9.48,"9.48%","242300",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"398","Kazakhstan",,"01801","Sugar beet",2010,1.91,"1.91%","2900",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"398","Kazakhstan",,"0231","Hen eggs in shell, fresh",2010,10.66,"10.66%","22100",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"398","Kazakhstan",,"21111.01","Meat of cattle, fresh or chilled",2010,4.13,"4.13%","16800",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"4","Afghanistan",,"0111","Wheat",2010,14.96,"14.96%","678000",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"0111","Wheat",2010,1.46,"1.46%","22210",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"0112","Maize (corn)",2010,3.13,"3.13%","67929",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"0115","Barley",2010,3.8,"3.8%","29589",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"0116","Rye",2010,2.67,"2.67%","4367",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"0117","Oats",2010,4.47,"4.47%","4379",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
"40","Austria",,"01191","Triticale",2010,5.04,"5.04%","11628",,"Whole supply chain",,,,"FAO's annual Agriculture Production Questionnaires","FAO Sources",,
